Site,ID,SampleDate,Latitude,Longitude,HerbBio.g.m2,ShrubBio.g.m2,NDVI_June,NDWI_June,EVI_June,SAVI_June,BSI_June,NDPI_June,NDVI_Sept,NDWI_Sept,NDGI_June,EVI_Sept,SAVI_Sept,BSI_Sept,NDPI_Sept,NDGI_Sept,dBlue,dGreen,dRed,dNIR,dSWIR_1,dSWIR_2,dNDVI,dNDWI,dEVI,dSAVI,dBSI,dNDPI,dNDSI,dNDGI,Cdef,Elevation,AET,Flow,Slope,SWE,Annual_Precipitation,Active_growth_days,Snow_days,Wet_days,Minimum_temperature,Maximum_temperature,SRad,Shallow_Clay,Deep_Clay,Shallow_Sand,Deep_Sand,Shallow_Hydra_Conduc,Deep_Hydra_Conduc,Lithology,Organic_Matter
Lower Clarks,LC6,2016-07-27,40.12288084,-120.5033593,455.36,,0.5543443905840284,0.1054061450774354,0.3094194858029909,0.3059798923176247,-0.0388823541532958,0.4407378788250266,0.45690734085466583,0.0269208086672851,0.2890519609269688,0.2499024400361855,0.2531758041438207,0.0392173555523734,0.3552913328185121,0.1875124561782215,9.827844769345235,15.34488306547619,16.685494561011904,48.34369753720239,43.65035994791667,27.815556465773813,112.44846480611358,8.491721444097823,59.09139514125952,60.21421503035397,6.769297235993804,85.77740174128694,-113.99982417892002,50.58558147019416,825.8000000000001,1679.2034912109375,293.90000000000003,214,2.347396617685361,0,687,168,77,0,276.0841369628906,287.9106750488281,29878.917938232426,13.867777824401855,17.070083618164062,60.39106750488281,60.59124755859375,4.320262611246566,2.429029947180975,5,1.0052560172173588
Lower Dixie,LX7,2016-07-18,39.93859003,-120.338434,500.16,,0.6010346213944999,0.1104757148498204,0.3785490104560453,0.3695266167107661,-0.0476452199776659,0.4662556956102172,0.4291949076527929,-0.0682550513660368,0.3224986879905238,0.2456909890983276,0.251061240857346,0.1197696590587852,0.271959455955115,0.1450803672913925,8.135128910218253,13.627669278769838,15.86822886507936,54.3885889047619,44.243011563988105,26.683390954365084,102.80263647553252,18.453724743686205,65.84525235169401,65.82745143337127,-3.61714172512182,83.84129287564997,-99.94158025609956,48.27677951920717,780.7,1792.4268798828125,319.90000000000003,26,1.1219697726519713,0,745,99,132,0,273.6836853027344,287.99774169921875,29294.470611572266,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,2.7327654231628404,2.7271191438849764,5,1.460079980466641
Upper Clarks,UC10,2016-08-04,40.13574597,-120.508032,500.8,,0.7416477076080336,0.3180932545576372,0.4822476308162056,0.4576707796545946,-0.2484820439579696,0.6695171997948143,0.494326773270849,-0.043050029616302,0.5023219034148688,0.2889993923842506,0.296290423193737,0.0964387225131305,0.3525036286258831,0.1958704023467749,8.795980923321704,15.35825392090833,16.664184870530846,66.5725800075205,48.22060405929284,26.923657013655838,139.39144431373973,39.49485392205308,86.7525377953713,86.10007228893996,-19.710477456199325,120.1030226910224,-117.557876775428,75.27095885517292,822.9000000000001,1693.0780029296875,295.8,147,0.8018022323619661,0,685,148,84,0,276.2937927246094,287.7793273925781,29877.400802612305,17.790485382080078,22.593658447265625,43.39558410644531,37.5745849609375,2.707660874695164,1.378114244463033,5,1.1132623979181635
McReynolds,M10,2016-08-09,39.95878103,-120.486974,518.4,,0.693212480647725,0.2785237312284799,0.456371534220354,0.4340345972918487,-0.2083648513909118,0.6257091766896402,0.4370199647989989,-0.0586705262294288,0.4435713080282669,0.2502797237095596,0.25919921538644,0.1170978225022036,0.3190064089977682,0.1500346417507511,7.765389432194616,13.082424115974378,14.431124063244049,56.81586902507118,41.07684727571817,22.734418915210924,118.96309615557676,33.96055818729116,74.55924516901794,73.56268639459661,-18.48590307204372,103.65839188390363,-101.26350989574816,64.40646280177145,792.0,1658.077392578125,321.6,769,0.7729701063823156,0,787,115,92,0,273.84832763671875,288.8022766113281,29510.959686279297,20.1187744140625,21.584413528442383,47.6423454284668,46.15789413452149,3.175228373437383,1.9519911400022008,19,1.3912026690492896
Alkali Flat,A5,2016-07-08,40.09518997,-120.3443801,551.36,,0.6085575946842217,0.1537920054702267,0.3753316638025207,0.3623046717297473,-0.0908603443078533,0.5212582753525338,0.31727064506244745,-0.1723680527390602,0.3442204078975709,0.1904109052592357,0.2011474049357869,0.2116697955331595,0.1893774202759218,0.0538855229280331,10.162130355541493,17.21005211461976,21.174404956472443,63.22361463583332,49.46249513271613,28.50468977573276,116.7719165597687,35.62487030277076,70.6672646462513,71.9861127388694,-13.753908935558384,103.99639193130363,-102.98809837915783,55.905485005532185,842.2,1743.3785400390625,284.7,373,1.415959834325444,0,619,101,71,0,276.41729736328125,288.260009765625,29788.077758789062,16.69392967224121,19.461042404174805,46.76667404174805,45.69894027709961,3.013930396493949,1.9985772068021443,19,1.180526436809307
McReynolds,M3,2016-08-09,39.95647903,-120.496402,554.4,,0.5802550341703373,0.1674114623180055,0.302810182454411,0.2973587202906962,-0.0988846010330193,0.4962944845186962,0.4303435073737582,-0.0105648172018406,0.3155255634002554,0.1882140595948126,0.1938656775606594,0.0635560678783144,0.3196182125253537,0.164197221329036,6.616014389136904,10.27250018714415,11.007773502070394,36.53782552710922,27.437314585953672,16.191585714415112,108.14710402943206,28.428178369010965,50.19148791139932,51.30952123364921,-12.437152284564846,93.52184176137754,-90.96451905679216,54.273644768159926,784.8000000000001,1653.07470703125,326.70000000000005,775,1.518334369565821,0,801,108,91,0,273.9495544433594,288.7037048339844,29511.68374633789,16.1590576171875,21.706687927246094,55.45195007324219,50.54866790771485,3.734109645426981,1.977441690162191,16,0.9848438425252456
Upper Clarks,UC12,2016-08-04,40.13547499,-120.508348,591.84,,0.7359582756511271,0.3215997117910124,0.4680564200386945,0.4444346699935668,-0.250603935605598,0.6688882616047281,0.4698803720417653,-0.0702091114233866,0.4937592269882462,0.272027869093067,0.279512040418106,0.118474979333119,0.3273894019979245,0.174727688711904,9.27385548705378,15.40159764471187,17.178147228845255,63.41960751941341,47.37050034228973,26.449931987497635,132.66373906152526,37.64331369391682,80.62075517201372,80.23715729019827,-17.601648120628813,115.23505487878025,-114.32606653628932,69.84010162288325,822.8000000000001,1693.49267578125,295.8,126,0.8800751323571687,0,686,138,90,0,276.2843322753906,287.78424072265625,29877.553802490234,17.790485382080078,22.593658447265625,43.39558410644531,37.5745849609375,2.707660874695164,1.378114244463033,5,1.1132623979181635
Dixie,X10,2016-07-18,39.93350197,-120.332292,602.56,,0.5578079587556567,0.1217406181295751,0.3906564080350966,0.3396306305977933,-0.0474851646682478,0.4663649995991475,0.43070846177505284,-0.0261454688976232,0.2932537865469267,0.2527061059797407,0.2598261345161708,0.0883626795719327,0.3263132912964945,0.1520622289842975,7.793638763072835,13.465034024833589,15.126512633256528,54.01236316791475,41.97369154451485,24.682019946508586,104.28611582764194,23.638863076880263,66.6426595417378,66.54750654454764,-8.969576030761079,87.58657549859984,-95.08632659940756,52.162895926809725,779.4000000000001,1804.2919921875,321.0,52,0.9824285681467888,0,746,94,120,0,273.67791748046875,287.9306640625,29293.410858154297,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,2.7327654231628404,2.7271191438849764,5,1.460079980466641
Alkali Flat,A12,2016-07-08,40.0937404,-120.3429252,607.36,,0.680612676038422,0.2494241819522841,0.4044203222024964,0.3896321069518036,-0.1801858615152305,0.605929317031719,0.3703281965378027,-0.1311438118764346,0.424416738030032,0.2125115220283316,0.2244259348689061,0.1786044333673123,0.2394558654741214,0.0873527306953104,6.848232004690734,13.08887728412914,15.25862907210792,55.01711807045808,43.37821443633541,24.681836469364647,128.0213694793231,32.2032416979378,69.66156374751297,72.06443261483088,-10.141418754113287,108.14178281111629,-114.33445704049768,66.85096452975475,840.8000000000001,1744.8721923828125,284.6,579,0.2248437901896323,0,620,114,83,3,276.4124755859375,288.2515869140625,29786.80450439453,15.55079746246338,20.43114852905273,49.17233657836914,50.18122482299805,3.737047863837214,1.773800526844299,19,0.7653877276609137
Upper Clarks,UC4,2016-08-04,40.12885303,-120.503759,623.2,,0.7441521991524966,0.336589018422405,0.4939863495285164,0.4625319062869371,-0.2651835258753958,0.6853429659296012,0.517943349171566,0.0012318122683072,0.5092292403573673,0.3079385959838133,0.3096325920771248,0.0550709803235277,0.3925843693957662,0.2236591227298561,8.401222931547618,14.612923422619046,15.021650029761906,63.97154723214287,44.77379019345239,24.48510177083333,141.87802307127015,41.70626627989955,87.53300636108276,86.18393532998263,-23.31433785669248,122.90451280612804,-115.36528662045716,80.48305122254321,824.4000000000001,1686.974853515625,294.5,140,3.315255936792868,0,687,152,91,0,276.2027282714844,287.8401794433594,29877.91780090332,15.690848350524902,22.50565719604492,51.02262115478516,39.494876861572266,3.210425017352982,1.58359319489286,5,1.151010481777122
Alkali Flat,A8,2016-07-08,40.09377879,-120.3434385,649.6,,0.6711051687289531,0.225266722844242,0.3636965457642444,0.3543957838602217,-0.1611664647725769,0.5832168369943657,0.36887481225242735,-0.1439410948920064,0.4128993896098316,0.2108921104926696,0.224980332177199,0.1915861515175391,0.2243319895910923,0.0825020540559287,6.817695750517597,11.85337973198111,14.449106453319096,47.8020219335533,42.15869301646609,24.331055974702373,111.269097620674,20.48587749960064,59.28917340394245,61.56771223546703,-3.695254605958056,92.29602684224986,-107.50629273835858,52.80370356492192,841.0,1744.39453125,284.40000000000003,582,1.3063337465307483,0,620,99,107,0,276.4120178222656,288.2532043457031,29787.057662963867,16.346763610839844,23.4893741607666,46.8901481628418,45.30620574951172,3.346528634327439,1.6835331820066792,19,0.853095097471585
Poco,P9,2016-07-07,39.97208613,-120.5284366,656.64,,0.5926642925085582,0.1637556710021238,0.3727100291545928,0.3590200572424875,-0.0913767939134262,0.4953270061811856,0.5416250297832003,0.0818046248409647,0.3266285357504335,0.3163028120959431,0.32136919813172,-0.0064615473610441,0.443428991619531,0.2550305433207532,6.399504732142856,12.219294113095238,11.209537245535714,59.37482550669644,34.835873102678576,19.661468796130958,133.6776909381357,49.028749737862086,84.94140670963962,82.58910016619859,-32.45167596145981,116.52586330531096,-97.22187242059366,81.87556571530186,779.4000000000001,1639.8526611328125,334.90000000000003,1121,0.7071971866022744,0,815,168,86,0,274.4735717773437,288.39794921875,29598.34463500977,19.638954162597656,27.60369110107422,50.629207611083984,39.45251083374024,2.415540819695116,0.6237390540786528,5,1.3542551657040751
Dixie,X1,2016-07-18,39.93496503,-120.333205,691.36,,0.7045362693343803,0.2682409527428403,0.4800126404659414,0.4501955237832936,-0.2018391167366701,0.6254778971737468,0.5919795304564841,0.0895897521000866,0.4585714580580291,0.3491639260133945,0.3494115837913528,-0.0232866178289449,0.4904938392093462,0.3016312935446025,6.186786979283379,11.036088674223857,10.14494805094538,55.233381670343135,34.00438480891106,18.054554518061387,126.58417510955422,43.8062245624279,81.79321140884073,78.66171833550011,-30.69112618360894,110.82059706512516,-93.67368293293616,78.7305347608774,779.4000000000001,1802.59765625,320.6,56,1.3072917444907242,0,745,124,119,0,273.68023681640625,287.9391784667969,29293.18125915528,21.754148483276367,19.997455596923828,41.329063415527344,44.28352737426758,2.732567774875116,2.7256263512514907,5,1.459561417464293
Big Flat,F1,2017-08-02,40.1495622,-120.45974,700.96,,0.7269076362288378,0.2878632174446192,0.5103237905674837,0.4730981207750828,-0.2262827115830848,0.6507362335215473,0.41765032880102526,-0.08888757054194,0.4848427435926111,0.2472407897467011,0.2577791860799784,0.1410962991148862,0.2913869452496076,0.1269288189911313,7.1863012992216095,12.134197624771064,12.860519717261903,56.052565429830594,39.04093423191392,21.406241124656592,124.10132576504328,39.29143555753196,77.6883127182578,75.7215578025118,-23.681072307944618,108.3314092784696,-101.0375790521837,72.55219941388474,732.5,1739.162109375,343.6,66,1.7864569480776342,0,814,123,93,1,276.58233642578125,286.74078369140625,29318.98742675781,17.790485382080078,25.693134307861328,43.39558410644531,40.5898551940918,2.707660874695164,1.853500744080374,5,1.1132623979181635
Upper Clarks,UC2,2016-08-04,40.12923097,-120.50364,710.4,,0.7414163451304523,0.3220497485929684,0.5053255108758079,0.4723883356918115,-0.2530742755533686,0.6764572525710894,0.4119106626797715,-0.0947943558226442,0.5031992396956292,0.2473253903647855,0.2576084156093359,0.1472120088501991,0.2803703263517477,0.1265921514955986,9.827331763392856,16.63639908110119,18.491066603422617,71.79074319940476,49.14290630208333,27.108464311755952,137.00887163267006,47.099037712919625,90.60439999183106,88.932841500201,-26.8871845785161,122.09133678658198,-112.20280420072538,77.24858287863898,824.4000000000001,1688.6466064453125,294.40000000000003,130,3.226859544319975,0,687,128,90,4,276.2122497558594,287.8351745605469,29877.74964904785,15.771530151367188,21.69102096557617,51.16630172729492,45.38856887817383,2.648826077922191,2.344602402995211,5,1.1871481276922018
McReynolds,M8,2016-08-09,39.96043101,-120.489059,729.6,,0.6381630140890274,0.1922729114421096,0.3824083343463297,0.371350382665743,-0.1273109993340012,0.5572677917445645,0.43280284816479175,-0.0128359155550168,0.3760869730517051,0.2105871264572213,0.2199252704189543,0.0767458503989284,0.3264733939429134,0.161302712516063,7.107910406799948,11.85464752313018,13.300341118012422,46.19302364195135,35.087109639136905,19.672839808003367,110.71470035838884,29.81411397112649,60.23439661232935,61.08591260105155,-13.274462982710714,97.15941156005734,-95.8686994390976,56.05643386472334,792.4000000000001,1653.6455078125,321.8,1241,3.5549141796144625,0,788,98,92,0,273.8770751953125,288.7743530273437,29518.25552368164,15.044594764709473,19.08477210998535,57.9185676574707,53.75364685058594,4.742151690380597,1.844820715406987,19,1.118987929461104
Poco,P2,2016-07-07,39.9694351,-120.5234843,731.84,,0.6028424677573478,0.1703915740656246,0.3781341151663768,0.3578209518399244,-0.106954744811128,0.518507259318378,0.42549050568918356,-0.0441123856769554,0.3468850409716716,0.2547700528787081,0.2625994029198378,0.1038882129677595,0.3212459380590102,0.1464831595462772,7.844951088421659,13.66278595598118,14.487326773569508,59.37631300792051,39.568233372567846,20.89591636672748,125.1340656245469,42.97961130868721,79.31144349602212,77.78031920856175,-25.804491614103625,113.29163273801645,-98.07183811110365,71.07077004928536,781.7,1641.5325927734375,333.3,1031,3.261884363854801,0,813,136,92,0,274.36041259765625,288.4166259765625,29584.07537841797,26.18858528137207,31.62357711791992,45.4667854309082,36.44029998779297,1.0958196961302615,0.3145276635058626,5,1.3134178242729704
Dixie,X12,2016-07-18,39.93366198,-120.332703,734.4,,0.5747851512625224,0.1329151663386061,0.431789357091001,0.3731802994582105,-0.0597310478948582,0.478823185965803,0.47731174554510614,-0.0018375643546392,0.3094266395458907,0.3049981138222226,0.307442202430053,0.0638851538131295,0.3689720692962913,0.1917271402767501,7.635095021889402,13.376657547299027,14.404105654169868,57.81075314610534,42.30454750806452,24.091667440092163,111.7628562709638,30.08685480342268,74.21314923132311,73.01811521750184,-15.593230823852716,95.46971906932905,-95.36292185076525,59.92236153293355,779.6,1804.820556640625,321.20000000000005,42,2.168849819884313,0,746,98,120,0,273.6746826171875,287.9422607421875,29294.25898742676,21.757305145263672,19.994632720947266,41.32284164428711,44.28264999389648,2.7327654231628404,2.7271191438849764,5,1.460079980466641
Alkali Flat,A10,2016-07-08,40.09414684,-120.3433888,737.92,,0.6607306081577078,0.2283783330371607,0.370297490547544,0.3602411674076864,-0.1588486304359788,0.584814645467535,0.37267342650417473,-0.1395751045532945,0.3994831957097085,0.2133469758062419,0.2272965003299054,0.1874994106807772,0.2327648954986653,0.0898157178214057,6.778155098505437,12.094219084012682,14.52014408514492,49.90614369225544,41.8378410643116,23.88961056838768,114.23401534445428,25.92904528277048,62.29082127647997,64.42478870719818,-8.383258225678894,96.62719834083607,-104.9697679793615,55.8875184568404,841.6,1744.51611328125,284.7,544,0.9712402652134352,0,620,106,109,0,276.4149780273437,288.2547912597656,29787.310317993164,14.275535583496094,21.248214721679688,55.34336853027344,47.59733581542969,4.177421141662854,1.680021158195841,19,0.7725999083837736
Poco,P6,2016-07-07,39.96957659,-120.5230065,760.96,,0.7062147881558335,0.2786401137540524,0.4982727035056594,0.4587190090007643,-0.2123826164453874,0.6377516684082479,0.37793435630562755,-0.0891434989086563,0.4562543405922372,0.2344186012786122,0.2449443055935407,0.1473494193830836,0.2798469698688184,0.0940940645669909,8.745291085509471,15.12775496652586,17.094229328084996,66.52362539580133,42.75721175459229,22.38213014180108,125.4915333149754,49.96555004811714,83.99368193455123,82.17273949622907,-30.937354358046186,116.49196082416462,-96.13374225274391,71.24884175330345,782.5,1647.5233154296875,332.90000000000003,1075,3.112347062622209,0,812,127,93,0,274.3459167480469,288.42059326171875,29584.21083068848,21.71564102172852,29.334436416625977,47.20290756225586,38.05848693847656,1.5347538536310072,0.7369788937832248,5,0.9664942684023888
